surface_a,surface_b,token_similarity,char_similarity,decision_zone,proposed_decision,ground_truth_decision,outcome,correct,pair_type
Public_Choice_Branches,Consumer_Partnership_Beta,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Global_Assembly_Branch,0.0,0.409,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Global_Assembly_Branches,0.2,0.478,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Regional_Foundation_Alpha,0.0,0.128,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Regional_Foundation_Beta,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,National_Choice_Branch,0.2,0.682,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,National_Choice_Branches,0.5,0.739,refer_to_human,do_not_merge,do_not_merge,referred_distinct_pair,True,false_friend
Public_Choice_Branches,Open_Forum_Alpha,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Open_Forum_Beta,0.0,0.27,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Future_Council_Branch,0.0,0.558,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Future_Council_Branches,0.2,0.622,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Common_League_Gamma,0.0,0.195,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Common_League_Gamma_Group,0.0,0.17,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Gamma_Common_Network,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Progress_Circle_Delta,0.0,0.372,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Progress_Circle_Delta_Group,0.0,0.327,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Heritage_Board_Sigma,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Heritage_Board_Sigma_Group,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Unity_Coalition_Omega,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Unity_Coalition_Omega_Group,0.0,0.327,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Frontier_Institute_Theta,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Frontier_Institute_Theta_Group,0.0,0.192,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Summit_Trust_Lambda,0.0,0.146,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Summit_Trust_Lambda_Group,0.0,0.043,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Pioneer_Society_Kappa,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Pioneer_Society_Kappa_Group,0.0,0.082,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Kappa_Pioneer_Network,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Anchor_Union_Zeta,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Anchor_Union_Zeta_Group,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Beacon_Partnership_Eta,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Beacon_Partnership_Eta_Group,0.0,0.08,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Cardinal_Assembly_Iota,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Cardinal_Assembly_Iota_Group,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Meridian_Foundation_Mu,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Meridian_Foundation_Mu_Group,0.0,0.16,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Vanguard_Alliance_Nu,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Public_Choice_Branches,Vanguard_Alliance_Nu_Group,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Civic_Forum_Beta,0.5,0.788,refer_to_human,do_not_merge,do_not_merge,referred_distinct_pair,True,false_friend
Civic_Forum_Alpha,Policy_Council_Branch,0.0,0.211,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Policy_Council_Branches,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Wellness_League_Alpha,0.2,0.421,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Wellness_League_Beta,0.0,0.216,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Reform_Circle_Branch,0.0,0.378,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Reform_Circle_Branches,0.0,0.359,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Liberty_Board_Alpha,0.2,0.556,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Liberty_Board_Beta,0.0,0.343,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Standards_Coalition_Branch,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Standards_Coalition_Branches,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Data_Institute_Alpha,0.2,0.486,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Data_Institute_Beta,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Citizen_Trust_Branch,0.0,0.486,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Citizen_Trust_Branches,0.0,0.462,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Research_Society_Alpha,0.2,0.41,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Research_Society_Beta,0.0,0.211,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Market_Union_Branch,0.0,0.111,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Market_Union_Branches,0.0,0.105,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Consumer_Partnership_Alpha,0.2,0.465,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Consumer_Partnership_Beta,0.0,0.381,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Global_Assembly_Branch,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Global_Assembly_Branches,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Regional_Foundation_Alpha,0.2,0.524,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Regional_Foundation_Beta,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,National_Choice_Branch,0.0,0.359,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,National_Choice_Branches,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Open_Forum_Alpha,0.5,0.727,refer_to_human,do_not_merge,do_not_merge,referred_distinct_pair,True,false_friend
Civic_Forum_Alpha,Open_Forum_Beta,0.2,0.5,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Future_Council_Branch,0.0,0.211,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Future_Council_Branches,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Common_League_Gamma,0.0,0.278,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Common_League_Gamma_Group,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Gamma_Common_Network,0.0,0.216,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Progress_Circle_Delta,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Progress_Circle_Delta_Group,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Heritage_Board_Sigma,0.0,0.216,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Heritage_Board_Sigma_Group,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Unity_Coalition_Omega,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Unity_Coalition_Omega_Group,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Frontier_Institute_Theta,0.0,0.195,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Frontier_Institute_Theta_Group,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Summit_Trust_Lambda,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Summit_Trust_Lambda_Group,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Pioneer_Society_Kappa,0.0,0.316,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Pioneer_Society_Kappa_Group,0.0,0.273,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Kappa_Pioneer_Network,0.0,0.211,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Anchor_Union_Zeta,0.0,0.353,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Anchor_Union_Zeta_Group,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Beacon_Partnership_Eta,0.0,0.205,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Beacon_Partnership_Eta_Group,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Cardinal_Assembly_Iota,0.0,0.308,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Cardinal_Assembly_Iota_Group,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Meridian_Foundation_Mu,0.0,0.359,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Meridian_Foundation_Mu_Group,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Vanguard_Alliance_Nu,0.0,0.324,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Alpha,Vanguard_Alliance_Nu_Group,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Policy_Council_Branch,0.0,0.27,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Policy_Council_Branches,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Wellness_League_Alpha,0.0,0.216,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Wellness_League_Beta,0.2,0.389,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Reform_Circle_Branch,0.0,0.389,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Reform_Circle_Branches,0.0,0.368,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Liberty_Board_Alpha,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Liberty_Board_Beta,0.2,0.529,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Standards_Coalition_Branch,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Standards_Coalition_Branches,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Data_Institute_Alpha,0.0,0.111,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Data_Institute_Beta,0.2,0.457,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Citizen_Trust_Branch,0.0,0.5,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Citizen_Trust_Branches,0.0,0.474,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Research_Society_Alpha,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Research_Society_Beta,0.2,0.378,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Market_Union_Branch,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Market_Union_Branches,0.0,0.27,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Consumer_Partnership_Alpha,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Consumer_Partnership_Beta,0.2,0.439,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Global_Assembly_Branch,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Global_Assembly_Branches,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Regional_Foundation_Alpha,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Regional_Foundation_Beta,0.2,0.5,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,National_Choice_Branch,0.0,0.316,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,National_Choice_Branches,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Open_Forum_Alpha,0.2,0.5,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Open_Forum_Beta,0.5,0.71,refer_to_human,do_not_merge,do_not_merge,referred_distinct_pair,True,false_friend
Civic_Forum_Beta,Future_Council_Branch,0.0,0.27,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Future_Council_Branches,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Common_League_Gamma,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Common_League_Gamma_Group,0.0,0.195,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Gamma_Common_Network,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Progress_Circle_Delta,0.0,0.378,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Progress_Circle_Delta_Group,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Heritage_Board_Sigma,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Heritage_Board_Sigma_Group,0.0,0.19,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Unity_Coalition_Omega,0.0,0.432,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Unity_Coalition_Omega_Group,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Frontier_Institute_Theta,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Civic_Forum_Beta,Frontier_Institute_Theta_Group,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
